,NDVI_Mean,NDVI_Std,NDVI_Min,NDVI_Max,NDVI_Median,NDVI_P25,NDVI_P75,NDRE_Mean,NDRE_Std,NDRE_Min,NDRE_Max,NDRE_Median,NDRE_P25,NDRE_P75,GNDVI_Mean,GNDVI_Std,GNDVI_Min,GNDVI_Max,GNDVI_Median,GNDVI_P25,GNDVI_P75,SAVI_Mean,SAVI_Std,SAVI_Min,SAVI_Max,SAVI_Median,SAVI_P25,SAVI_P75,MSAVI_Mean,MSAVI_Std,MSAVI_Min,MSAVI_Max,MSAVI_Median,MSAVI_P25,MSAVI_P75,OSAVI_Mean,OSAVI_Std,OSAVI_Min,OSAVI_Max,OSAVI_Median,OSAVI_P25,OSAVI_P75,CIGREEN_Mean,CIGREEN_Std,CIGREEN_Min,CIGREEN_Max,CIGREEN_Median,CIGREEN_P25,CIGREEN_P75,CIREDGE_Mean,CIREDGE_Std,CIREDGE_Min,CIREDGE_Max,CIREDGE_Median,CIREDGE_P25,CIREDGE_P75,Vegetation_Coverage,Healthy_Percentage,Stress_Percentage,Brightness,Contrast,Blur_Score,Canopy_Density,Disease_Hotspot
CIGREEN_Mean,0.42644443994473846,0.04112590113962551,-0.218888348611602,0.3406876426483541,0.42221088032752113,0.47632836068142276,0.36150588663682914,-0.2641018104915753,-0.037116008019285315,-0.20084586606911947,0.18942917928565078,-0.2670647326802684,-0.242710146104547,-0.25880288625665876,0.9654797451060482,0.014182365032658146,-0.17306424252545466,0.6930158950923663,0.9645103237701029,0.826122181701936,0.9704473766814865,0.4264437562945069,0.04112173785716336,-0.21888649977520575,0.34069077128784514,0.4222099987696803,0.47632808326354475,0.36150437115567746,0.4054382305564239,-0.05607221918246496,-0.23191732258443495,0.34454980614562375,0.40901740951266174,0.44814410454674636,0.36400549420970574,0.4264442229715232,0.04112455813292158,-0.21888769743974637,0.34068866662857433,0.4222105606793106,0.47632825979162935,0.36150532397841745,1.0,0.5279208652500048,-0.16674504162642656,0.701862062849401,0.9623357945077046,0.8267061830931967,0.9714765093241943,-0.2260401744217363,-0.07808334763922178,-0.19309335005280717,0.1989629484949099,-0.23485593665717863,-0.21306519096190285,-0.22708428893880062,0.31244437480592635,0.33613029194260935,-0.3990604930557504,-0.6241254450407041,-0.04383270684313845,-0.5944773905681282,0.29937344097098867,0.15957688120401659
CIGREEN_Std,0.06391005980914287,0.5843637725919432,-0.27385711841983085,0.11795701842925882,0.07013697545558628,-0.0400214208353387,0.1743200854124935,-0.19499164100114694,0.7227119543561338,-0.28681464796442635,0.152352458744716,-0.2214545690558303,-0.3936780560357307,-0.014754232069372614,0.3004488897955788,0.8374732767910404,-0.24104006477466805,0.5415728087094622,0.3017067693272796,-0.005043616536586503,0.6367435522611266,0.06390937230534266,0.584362318246991,-0.273854950983818,0.1179583152917648,0.07013568472527877,-0.04002126066400656,0.17431840203133414,-0.022483280728656064,0.6043380176169325,-0.2350045212156526,0.11373735396046296,0.05117541100878561,-0.04418912177266604,0.1524235546448346,0.06390984661187814,0.5843633272710506,-0.27385634730320063,0.1179574581051767,0.07013640007330166,-0.04002138120573813,0.17431936693181882,0.5279208652500048,1.0,-0.2428110700740868,0.5426077606522107,0.2844606276047762,-0.009906661251290774,0.6391830296951757,-0.08389593826218499,0.5484817367758569,-0.28843334038290014,0.11868517718687784,-0.2116741582980465,-0.3648204450270022,-0.018210531980030236,0.26063652940269627,0.5091576470776977,-0.2079301913785234,-0.2697153177755339,0.302629154802632,-0.1736601251022569,0.3695362404871403,-0.11062681114267084
CIGREEN_Min,-0.14416013513379689,-0.04479848093015359,0.6258753708775865,-0.1472526141174388,-0.16205428362387808,-0.1749986647709547,-0.11237707044579978,0.4566706047621624,-0.07115159606835174,0.5579309068323903,-0.31582145975809195,0.457141038379391,0.4508158535954878,0.4194903127823056,-0.09707961191989797,-0.1532659904443286,0.9987563266443849,-0.45572246218108575,-0.10323607992459073,-0.05661136445079562,-0.13239735207047124,-0.14415911160676065,-0.044793422317337184,0.625874479378577,-0.14725388931051658,-0.16205319839635599,-0.1749988039247061,-0.11237487129183373,-0.11863661112888081,-0.11296901231587746,0.6214409503102574,-0.14434832311026452,-0.14602628388044459,-0.1544465365314985,-0.10527609535352485,-0.14415981002287523,-0.04479685564532803,0.6258750828956985,-0.14725310732198363,-0.16205387818872535,-0.17499870230528883,-0.11237626462985852,-0.16674504162642656,-0.2428110700740868,1.0,-0.4719633772695088,-0.12253705232020774,-0.08484599687757755,-0.15073339988406506,0.4035060180870267,0.11173143244758572,0.5459306218709096,-0.30916994110252005,0.42233277933897184,0.4137771593854316,0.39177201057475153,-0.10809676689174619,-0.14753773832059924,0.15496305250004336,0.4795407013577472,-0.047704307060999214,0.33810742620806244,-0.11360167209452933,-0.29469083330967316
CIGREEN_Max,0.4789304799921543,0.28338965286815987,-0.47009114297708393,0.5207012817717529,0.48757886129061745,0.46020741338260746,0.47210108725036637,-0.35968243095783287,0.07015569874435143,-0.4061984999781329,0.3163257587737062,-0.35732298343653185,-0.38640128914742555,-0.3025958362459923,0.6258141533919159,0.15985367639978781,-0.4797111921922205,0.9834304208201025,0.6164919910970429,0.47529413828786027,0.6966561631991504,0.4789297208561189,0.2833840229573383,-0.47008926302775433,0.5207040716607382,0.487578138825786,0.46020758146964746,0.47209940668741246,0.43712009591036893,0.11113002219842637,-0.48160915841087515,0.5174936753612916,0.47689165543679046,0.4474080270478832,0.46870890565656065,0.47893024356576397,0.28338782347999014,-0.4700904980281247,0.5207022439425152,0.4875785378439225,0.4602074513255939,0.47210044177246185,0.701862062849401,0.5426077606522107,-0.4719633772695088,1.0,0.6155677979690627,0.48388097433197197,0.7017662396721619,-0.30242015365267017,-0.043540632385852505,-0.3954643339578919,0.310413824123193,-0.3204933839347201,-0.345996279824689,-0.26997121147786607,0.4311851044180767,0.5078548233795261,-0.48155076440823136,-0.6235812610727838,0.18903456178650077,-0.573354720440911,0.45302993241508294,0.19608083722809128
CIGREEN_Median,0.439353708512211,-0.161558641212009,-0.16430732545193802,0.32672353637744855,0.433303750614371,0.5404138101474872,0.32285661500589957,-0.25255536914394056,-0.27651863386262476,-0.14682936301602334,0.1622791587474863,-0.2479913086748144,-0.15595833177084667,-0.3095579224751495,0.9951086856918611,-0.24475281362625062,-0.12977651886668004,0.6058059929785983,0.997326481417198,0.9404945732872103,0.8887085223541192,0.4393531048299468,-0.1615629320989274,-0.1643058202161252,0.3267266316083113,0.4333031147632576,0.5404134516783501,0.32285535957859385,0.44458467589421485,-0.24414502920239103,-0.19126933093827875,0.3326927113230664,0.42495317995610077,0.5095400251735499,0.33323730008574476,0.43935351520485255,-0.1615600316524534,-0.1643067947246585,0.32672454356141206,0.4333035559369517,0.5404136838093879,0.3228561831254435,0.9623357945077046,0.2844606276047762,-0.12253705232020774,0.6155677979690627,1.0,0.9420507830907527,0.8889063268981146,-0.24423022026110652,-0.2708260133756907,-0.13740139815159405,0.18500396623151247,-0.21345039634589977,-0.13118197092933662,-0.2715707769074309,0.24056144429957893,0.20344191627558303,-0.35608816924824904,-0.6269702702330455,-0.1397969950319607,-0.6255006967423296,0.19712329294717684,0.23109797264002632
CIGREEN_P25,0.41819466668270505,-0.3673921900537418,-0.11474499254213265,0.29142112304633894,0.4100658416672063,0.5724154085697313,0.25133455430729906,-0.2378909699729625,-0.5355281187770344,-0.10699495537738091,0.1375315557253172,-0.22388149316554556,-0.05049436834394813,-0.3687282242020523,0.9346857263967727,-0.5285452540489135,-0.09316827888713168,0.4772270714021787,0.9335478742197377,0.9971067796330736,0.6907330546854816,0.41819412239767545,-0.3673964489810458,-0.11474351602678862,0.2914235997553313,0.4100655067431851,0.5724150424800499,0.25133354442634814,0.45001394103280434,-0.39436034535189823,-0.15597189298904038,0.29921549997603736,0.40879219156361324,0.5406419794431078,0.27117439467772503,0.41819448922491514,-0.36739357654902194,-0.11474448469300172,0.29142192438475034,0.4100658102608385,0.5724152838520788,0.2513342689598557,0.8267061830931967,-0.009906661251290774,-0.08484599687757755,0.48388097433197197,0.9420507830907527,1.0,0.688627648304265,-0.26192041045567244,-0.46981319728744175,-0.09546946766548886,0.1729670748549155,-0.18743836178996298,-0.03395101291118307,-0.32293916355105895,0.1332889476824404,0.04485217925527514,-0.2743711444985391,-0.6003584097640241,-0.16597528292869693,-0.6483604811026268,0.06144484708855083,0.3090614165507192
CIGREEN_P75,0.4205667648734658,0.18830030748258403,-0.21086309114576895,0.34757876231267687,0.4179854741633734,0.4169089390306645,0.4045369569976442,-0.2192755533417226,0.13317407218806893,-0.180135476758952,0.1814596852560436,-0.22801475007610167,-0.2711778696194133,-0.16057216520396453,0.8951724978649159,0.18357301592128247,-0.15566720218917143,0.6910367567318673,0.8942036545425028,0.6883509208428168,0.9971038434516135,0.4205662058733088,0.18829671147632335,-0.21086172222744895,0.34758198622501973,0.41798457712179055,0.41690866507542984,0.40453561359228474,0.3848741063085478,0.01814496280596386,-0.2133342726424197,0.3495339897249056,0.40160898267719053,0.3935635789151553,0.40032181989090965,0.420566589670999,0.18829914970180037,-0.21086259733110654,0.347579820538367,0.4179851106314314,0.4169088384516972,0.40453641547577457,0.9714765093241943,0.6391830296951757,-0.15073339988406506,0.7017662396721619,0.8889063268981146,0.688627648304265,1.0,-0.16751988915823762,0.06265453704369722,-0.1750423676574773,0.17941851810009446,-0.20291093705674804,-0.24038390293330117,-0.1398979615705629,0.381290632308735,0.41125995153441297,-0.44152613949238617,-0.5556493961910208,-0.0479204859730433,-0.4880314844366909,0.3786985824452932,0.0724323348880947
CIREDGE_Mean,-0.1456356701016988,0.18159905890052713,0.4205127852265231,-0.050725715291688525,-0.17651504897988748,-0.26575014061593427,-0.05126148211479745,0.9809599495077272,0.1658089379512528,0.7159155608588341,0.2568917039128566,0.974232204178556,0.8877895536835968,0.9657944203503925,-0.21351143335627515,0.08249480632125855,0.41238666612998653,-0.2672914331407839,-0.22695885555267015,-0.24025027079876163,-0.1499316722651491,-0.14563418144781098,0.18160559213763072,0.4205108887025937,-0.050727284717361903,-0.1765137070250786,-0.26575013578366596,-0.05125869554590648,-0.1399557532780635,-0.05116370514596104,0.4610356785003247,-0.05176310713232199,-0.16411602366688188,-0.24006832585704277,-0.05294439496721333,-0.1456351904941794,0.18160115639530214,0.4205121450480541,-0.050726230497981924,-0.1765145901580757,-0.2657501202277086,-0.05126050615496802,-0.2260401744217363,-0.08389593826218499,0.4035060180870267,-0.30242015365267017,-0.24423022026110652,-0.26192041045567244,-0.16751988915823762,1.0,0.6393793050845892,0.7182454772595809,0.24746849657737935,0.9832845047375702,0.89701212631839,0.9852042959324484,0.0006086984874532033,-0.06509308518948018,0.07659803142209982,0.5696362833357431,-0.015603359336184444,0.5460133957725805,-0.002787406775074177,-0.93116058149032
CIREDGE_Std,-0.22598881783638208,0.6094311748931452,0.08262556605209875,-0.09763461401078789,-0.24129669035505796,-0.44541037585408,-0.021676599611481013,0.5408963719324008,0.8346191998122516,0.19852941287246367,0.31490526491984755,0.5088991862895006,0.267375129933604,0.7060036144781682,-0.23928026990359136,0.7404614694267074,0.12383200449890822,0.0009238567362743411,-0.25155743294449734,-0.4580203586699639,0.0760337586466782,-0.22598817916852804,0.60943614951385,0.08262506702536193,-0.09763555546606123,-0.24129667489485368,-0.44541021142492493,-0.021675581141225822,-0.2978435401693671,0.48182489512846394,0.14760566433740366,-0.1042528253382038,-0.25663228973642227,-0.4320445308350523,-0.053925930958936955,-0.22598860787277594,0.6094327855664922,0.08262539207092039,-0.09763490871272694,-0.24129676591429317,-0.4454103124356241,-0.02167631708865752,-0.07808334763922178,0.5484817367758569,0.11173143244758572,-0.043540632385852505,-0.2708260133756907,-0.46981319728744175,0.06265453704369722,0.6393793050845892,1.0,0.19175272214748093,0.2638474316992998,0.49645152298641076,0.26717627703470637,0.6975522675115537,0.13775994802399055,0.2079831437435878,-0.005728869637781023,0.35942742480625856,0.0732565991034195,0.47958582444579667,0.1942070272246169,-0.7698609270784862
CIREDGE_Min,-0.05780077861407522,-0.06102392026194057,0.5427871439819709,-0.08551294403200606,-0.07559864606306727,-0.07649205704386859,-0.04798144918807197,0.7418595888345114,-0.1870627141089047,0.9982453719324037,-0.08086607050805154,0.7420602232675776,0.7566036196547459,0.6646929532300345,-0.12488564863637722,-0.1975609031240227,0.5483934520033481,-0.39753018148081426,-0.12845769762684947,-0.07642426693772697,-0.16929936175988156,-0.057799589671069795,-0.061019384804010784,0.5427857600335824,-0.0855145842273669,-0.07559732504647207,-0.07649213612563611,-0.0479789950130319,-0.021184365924845332,-0.21093757424941115,0.5543814258447869,-0.08283702922348551,-0.054400939890164965,-0.05084528081414751,-0.03428004617497621,-0.05780039772616324,-0.0610224730481148,0.5427866889752323,-0.0855135195362778,-0.0755981810806571,-0.07649204291725693,-0.0479805487307957,-0.19309335005280717,-0.28843334038290014,0.5459306218709096,-0.3954643339578919,-0.13740139815159405,-0.09546946766548886,-0.1750423676574773,0.7182454772595809,0.19175272214748093,1.0,-0.05934677312317431,0.7587584787843913,0.7715947089535372,0.6860848409308957,-0.061502517759550984,-0.14521005630095613,0.09187727748477593,0.4395955694453138,-0.009412908690838143,0.3481193305893048,-0.09070997486994167,-0.5996406532388734
CIREDGE_Max,0.18035303239655512,0.05255763589634132,-0.32034891562145384,0.22222301499817643,0.1796177101843604,0.15841500288296398,0.17419958626616347,0.18446875226076925,0.05578749026620389,-0.07762128522345985,0.9797084622016955,0.17713903583538998,0.15789704424997492,0.18427629697932157,0.19408161654503073,0.005109835256160294,-0.3103968085478553,0.3336385200981148,0.189066315330339,0.17145029654631083,0.18593545859769237,0.1803528675082522,0.05255638939757316,-0.32034939080570635,0.22222411424212507,0.1796174840152936,0.15841508868481863,0.17419897012940594,0.17112184287080717,-0.07947052648173175,-0.328771562034239,0.2222141691134817,0.17111029066344718,0.15067897514322615,0.16646939028019156,0.1803529849625384,0.052557224227088105,-0.3203490871632676,0.22222343661919522,0.17961760878670593,0.15841505034186518,0.1741993429643931,0.1989629484949099,0.11868517718687784,-0.30916994110252005,0.310413824123193,0.18500396623151247,0.1729670748549155,0.17941851810009446,0.24746849657737935,0.2638474316992998,-0.05934677312317431,1.0,0.22517260171290399,0.20051717530302432,0.2397835865606622,0.16641274348063584,0.16277558667640463,-0.1933512491431416,-0.2174074043002759,-0.07313962805053323,-0.12672168447156956,0.17102272770717525,-0.3146918530684148
CIREDGE_Median,-0.09966056914486224,0.07733293381311192,0.4538142072053968,-0.020458819409874776,-0.1336447178539143,-0.18684699764786294,-0.03966344891087599,0.9828003776699771,0.002830166672452418,0.7544147748729536,0.22378982126001165,0.9858645331773297,0.940153293118199,0.9294500789856353,-0.18510057828455995,-0.07021138725130757,0.42980819618721416,-0.28982265435444576,-0.19827783744740557,-0.1654688549360564,-0.18580178469645783,-0.0996590460027653,0.07733905742956683,0.45381224339682746,-0.020460457105794964,-0.13364320250031153,-0.18684702560155556,-0.0396605533594707,-0.07751728611459777,-0.16559242722720546,0.4851622814045821,-0.020169309579989685,-0.11544651515298837,-0.16064878185264414,-0.03360277479489643,-0.09966007914784353,0.07733489696657034,0.4538135467133258,-0.02045936151923317,-0.13364418001522976,-0.18684698709599143,-0.03966241962784741,-0.23485593665717863,-0.2116741582980465,0.42233277933897184,-0.3204933839347201,-0.21345039634589977,-0.18743836178996298,-0.20291093705674804,0.9832845047375702,0.49645152298641076,0.7587584787843913,0.22517260171290399,1.0,0.9513308177169354,0.9544847761250417,-0.018362200549076474,-0.10993736020500673,0.0750018548043232,0.5503726591914817,-0.013730184105690494,0.4971267565695822,-0.0358785733487448,-0.8785488948024572
CIREDGE_P25,-0.12935017065158094,-0.1602728047742093,0.45935989682544487,-0.07163231354732773,-0.160574132522015,-0.12744185785106996,-0.14345620238225681,0.9198424224500207,-0.26025472826634394,0.7629788481560595,0.17997153501822188,0.925987224376663,0.9851617993192884,0.7857460682007428,-0.11232946527442858,-0.28284316607155996,0.4186709147372272,-0.32261270208889536,-0.11846251629245959,-0.011068614725963145,-0.22361802066536424,-0.12934875828156692,-0.16026728570830018,0.4593584258348004,-0.07163400147795687,-0.16057256583259671,-0.12744188957897692,-0.14345350481082428,-0.08002710879967882,-0.2718594485421683,0.4742951121106426,-0.06823496154204874,-0.13399878836692655,-0.10408832062628798,-0.12439825969988064,-0.12934971805147816,-0.16027103655866864,0.4593594151500664,-0.07163287837137725,-0.16057354450221145,-0.1274418515603106,-0.14345520302379075,-0.21306519096190285,-0.3648204450270022,0.4137771593854316,-0.345996279824689,-0.13118197092933662,-0.03395101291118307,-0.24038390293330117,0.89701212631839,0.26717627703470637,0.7715947089535372,0.20051717530302432,0.9513308177169354,1.0,0.8226732469956932,-0.1690470769178356,-0.23690468381943694,0.18824093372296521,0.49676548951673766,-0.025694884777996224,0.3806230774962061,-0.18578968376742103,-0.737736146984278
CIREDGE_P75,-0.09520101931242493,0.29825998630773143,0.3986003230760387,-0.001088779406745889,-0.12335062367026248,-0.2558068516227068,0.03150560168066952,0.9573621596838874,0.2715098986210132,0.6856653071317986,0.2560736741350629,0.9503656724891346,0.8140103979983117,0.986562076562146,-0.2372062651914227,0.16582140200913661,0.40095860982122306,-0.23547632507187083,-0.25435744865639837,-0.3033356462199709,-0.12362529609915092,-0.09519956517184833,0.29826629542748,0.39859818868621844,-0.0010901242790023293,-0.12334936946549528,-0.2558068582050423,0.03150835496040533,-0.10393989771832296,-0.007917091572697182,0.4440912037004635,-0.0037647779980479333,-0.11658264572623439,-0.22988454016903087,0.022888053761700486,-0.0952005497328489,0.29826201156893317,0.3985995928417343,-0.0010892151246002946,-0.12335021218359345,-0.2558068345026229,0.03150654399428662,-0.22708428893880062,-0.018210531980030236,0.39177201057475153,-0.26997121147786607,-0.2715707769074309,-0.32293916355105895,-0.1398979615705629,0.9852042959324484,0.6975522675115537,0.6860848409308957,0.2397835865606622,0.9544847761250417,0.8226732469956932,1.0,0.10225298074557734,0.02228154489566707,-0.01072607069185428,0.5596644045337751,0.0053048916418932624,0.5669895594784944,0.09736230056343273,-0.9490838760856622
Vegetation_Coverage,0.8684532335344988,0.6315671897047958,-0.03643070953998827,0.7879102325986685,0.8681136325610724,0.6851332053297648,0.9516182731324282,-0.0411537352578529,0.1981304456838608,-0.06366930103502662,0.18685896646982045,-0.0348804712124603,-0.19827661340032549,0.08926330891276388,0.26895652286949384,0.09262587549362994,-0.10961896298775284,0.4409699155567484,0.2409933711437543,0.13094044097354582,0.3737899148388512,0.8684532960751321,0.6315631577774771,-0.03643122130467749,0.7879100377284147,0.8681135769620967,0.6851332606945835,0.9516182711448822,0.796501043867833,-0.09470314720642375,-0.03251152582344433,0.7795306073055477,0.8356315416868675,0.677844383929622,0.918457483501374,0.8684532556406312,0.6315658703917761,-0.036430917679561976,0.7879101543946506,0.8681135850883003,0.68513321787228,0.9516182455126694,0.31244437480592635,0.26063652940269627,-0.10809676689174619,0.4311851044180767,0.24056144429957893,0.1332889476824404,0.381290632308735,0.0006086984874532033,0.13775994802399055,-0.061502517759550984,0.16641274348063584,-0.018362200549076474,-0.1690470769178356,0.10225298074557734,1.0,0.817554014744742,-0.9746330578877132,-0.479028999327996,0.188622548806014,-0.23823830784015337,0.947515231371899,-0.10504834844591278
Healthy_Percentage,0.6562801511333354,0.6585964669491208,-0.14418888769470445,0.6431070781921782,0.6663921150056986,0.5105977734919952,0.7391644194873901,-0.13032986554289805,0.29876139300533733,-0.14881007143162034,0.17849719955911117,-0.13494022150281754,-0.275702630446561,0.004839871989132866,0.22803507404396067,0.32759209667882633,-0.1496912891166399,0.4981722604029826,0.21399393072009398,0.049016300560276636,0.4012252133150732,0.6562797247089386,0.6585924650283551,-0.1441884431168893,0.6431069166526479,0.6663915634629051,0.510597823287925,0.7391634707691931,0.5629031980592252,0.1999448465515055,-0.13964012192132727,0.6298063749854766,0.6278885600095134,0.49906020880535884,0.6950758163722578,0.6562800212741802,0.6585951818681065,-0.144188725997498,0.6431070272820033,0.6663918465178934,0.5105977678802152,0.7391639616074358,0.33613029194260935,0.5091576470776977,-0.14753773832059924,0.5078548233795261,0.20344191627558303,0.04485217925527514,0.41125995153441297,-0.06509308518948018,0.2079831437435878,-0.14521005630095613,0.16277558667640463,-0.10993736020500673,-0.23690468381943694,0.02228154489566707,0.817554014744742,1.0,-0.7541877074396611,-0.4408738903582172,0.39645383690357555,-0.2913233381894438,0.9449251665595679,-0.07067158189115921
Stress_Percentage,-0.9370041638347916,-0.5073214885817255,0.06457209884443384,-0.8208510975668265,-0.9354307903313069,-0.7963740237308158,-0.9774414553430978,0.10840130034196939,-0.06502652226924915,0.09733024035599984,-0.20408767283082083,0.09777412899655726,0.2206502336156801,0.009028314007581677,-0.37948074767130086,0.025558109532481228,0.15889388243023406,-0.4849238660570266,-0.35211314055376564,-0.2677311521929095,-0.432914833700713,-0.9370041166276115,-0.5073165750935819,0.06457224754881148,-0.820851275813349,-0.9354306667631985,-0.7963740105873471,-0.977441206072748,-0.881548588386985,0.20758023608794196,0.07478597395353626,-0.8152374947937292,-0.9085623726587866,-0.7846880363552405,-0.9565014680189984,-0.9370041503557726,-0.5073198800599643,0.06457218503999752,-0.8208511425834017,-0.9354307318566398,-0.7963740195217057,-0.977441373597205,-0.3990604930557504,-0.2079301913785234,0.15496305250004336,-0.48155076440823136,-0.35608816924824904,-0.2743711444985391,-0.44152613949238617,0.07659803142209982,-0.005728869637781023,0.09187727748477593,-0.1933512491431416,0.0750018548043232,0.18824093372296521,-0.01072607069185428,-0.9746330578877132,-0.7541877074396611,1.0,0.577667330128876,-0.14646077860941414,0.3399768328635143,-0.8889877421693793,0.01094299932345686
Brightness,-0.6637708758265106,-0.04338243502570948,0.43904105469652754,-0.5295216393463698,-0.6690521330732012,-0.7340610651721611,-0.558848936598109,0.6178635431287237,0.1648076459998604,0.45547549587551883,-0.19730766993588675,0.6099929694142493,0.5488239045480598,0.6162302096423007,-0.6169172495146058,0.11482012198263485,0.4867279190891687,-0.6234746288734369,-0.6153647353964489,-0.5860292874524232,-0.5452019748801992,-0.6637697308752544,-0.04337382370082592,0.43903925463558924,-0.5295223934171481,-0.6690510654844904,-0.7340612930691617,-0.5588463439714397,-0.6470215956342319,0.12090903936879774,0.46462883254749304,-0.533052749191081,-0.6586976534725192,-0.710443376182956,-0.5651884627344728,-0.6637705064563841,-0.04337963850394085,0.43904044235340417,-0.5295218820773949,-0.6690517831639929,-0.7340611432811835,-0.5588480411252699,-0.6241254450407041,-0.2697153177755339,0.4795407013577472,-0.6235812610727838,-0.6269702702330455,-0.6003584097640241,-0.5556493961910208,0.5696362833357431,0.35942742480625856,0.4395955694453138,-0.2174074043002759,0.5503726591914817,0.49676548951673766,0.5596644045337751,-0.479028999327996,-0.4408738903582172,0.577667330128876,1.0,-0.004961030447607102,0.8241872905302428,-0.4386578105109095,-0.43978833591677713
Contrast,0.14873641410856897,0.46635347831933033,0.03904738913289317,0.231019000309722,0.17198852476882368,0.1041502888189866,0.20643387087761778,-0.04201137927827266,0.08702004044202247,-0.011015101668652685,-0.07939557745700711,-0.033704257073409696,-0.046001725603216526,-0.01242276919272441,-0.11437907906314743,0.24502296188214112,-0.04841647032223876,0.1740533101694998,-0.12610546866785594,-0.15314607756782064,-0.04800127090050129,0.14873596487058494,0.46635232249272407,0.039050334338752095,0.23101707278537786,0.17198847119713181,0.104150526738715,0.2064334050536217,0.10340592723494144,0.5328789639556528,0.043891742114908296,0.22788077083840805,0.18839929306412304,0.13189135051899756,0.21338021256650033,0.14873627512495666,0.46635312822599145,0.039048435600647545,0.23101834857418085,0.17198847745084356,0.10415038065227415,0.2064337299575769,-0.04383270684313845,0.302629154802632,-0.047704307060999214,0.18903456178650077,-0.1397969950319607,-0.16597528292869693,-0.0479204859730433,-0.015603359336184444,0.0732565991034195,-0.009412908690838143,-0.07313962805053323,-0.013730184105690494,-0.025694884777996224,0.0053048916418932624,0.188622548806014,0.39645383690357555,-0.14646077860941414,-0.004961030447607102,1.0,-0.12638691606803035,0.2712439874857531,-0.025176365326552996
Blur_Score,-0.4536516899977338,0.08809352148822361,0.4031451302886272,-0.3608981301062792,-0.4635333394626423,-0.5707407057761832,-0.33242182360827044,0.5744078414801231,0.32904037116987034,0.36578568854137,-0.08340322714823212,0.5609500701093667,0.43361495324169774,0.6281188977299832,-0.6167366050427833,0.23827480246392088,0.34906199481725725,-0.5545815553738866,-0.6157753909672037,-0.6388476791781396,-0.4782883632013442,-0.4536504781281343,0.08810123649653669,0.4031428052667198,-0.36089908027456047,-0.4635324758849771,-0.5707408954583737,-0.3324195083910888,-0.448933360350086,0.04667488494819072,0.4347977504451228,-0.36545038608391284,-0.46083168274915987,-0.5492673802709593,-0.34424697694198014,-0.4536513022498114,0.08809601385641233,0.4031443160752947,-0.3608984309520056,-0.46353306676522404,-0.57074076701522,-0.3324210435480021,-0.5944773905681282,-0.1736601251022569,0.33810742620806244,-0.573354720440911,-0.6255006967423296,-0.6483604811026268,-0.4880314844366909,0.5460133957725805,0.47958582444579667,0.3481193305893048,-0.12672168447156956,0.4971267565695822,0.3806230774962061,0.5669895594784944,-0.23823830784015337,-0.2913233381894438,0.3399768328635143,0.8241872905302428,-0.12638691606803035,1.0,-0.23214997512027885,-0.4702576158253679
Canopy_Density,0.7738853578107262,0.6682974303543088,-0.0780723526808654,0.7303399995898208,0.776860295582383,0.5945090247670346,0.8650135575320426,-0.05675179078736532,0.2662622336150576,-0.09314938905232877,0.1932036623703472,-0.055524470115393465,-0.21986492488765583,0.08336081700622995,0.22478643465040993,0.21316114938830927,-0.11497018981663577,0.45777816538162597,0.20351853482902268,0.06328793167514375,0.37037749884342275,0.7738851957504067,0.6682935215837958,-0.0780728350889815,0.730339797219344,0.7768599662866049,0.594509039557221,0.8650131248429326,0.6859434857619409,0.03227909601721289,-0.07346333412799935,0.7179803976532331,0.7358304784387544,0.5823056970772319,0.819656457733113,0.7738853097471174,0.6682961630766022,-0.07807253505256394,0.7303399342782501,0.7768601297612898,0.5945090149782358,0.8650133188623416,0.29937344097098867,0.3695362404871403,-0.11360167209452933,0.45302993241508294,0.19712329294717684,0.06144484708855083,0.3786985824452932,-0.002787406775074177,0.1942070272246169,-0.09070997486994167,0.17102272770717525,-0.0358785733487448,-0.18578968376742103,0.09736230056343273,0.947515231371899,0.9449251665595679,-0.8889877421693793,-0.4386578105109095,0.2712439874857531,-0.23214997512027885,1.0,-0.11895818811891855
Disease_Hotspot,0.1134539342432333,-0.35780531707649027,-0.27116976536544196,0.023221224387035923,0.14061660983791288,0.27699305875161223,-0.020811411023030937,-0.8498725795932472,-0.37364634930541457,-0.5889901906805186,-0.3134169681000671,-0.8371166971074606,-0.6945235317648613,-0.8986818270585668,0.19847830983738768,-0.27850766629969415,-0.3041138964056123,0.1512881423738466,0.21342348253088675,0.2924724396981013,0.05424953148610529,0.11345286427927476,-0.35781053857293443,-0.271168338858915,0.023222453945823323,0.14061576368747547,0.2769930151008754,-0.020813426277883622,0.13747538696981493,-0.12104783491096426,-0.31354986628938636,0.025474513525670598,0.13839245816808005,0.25662668255970256,-0.008868218462350528,0.11345358646133613,-0.3578069968267238,-0.27116929050980404,0.02322161172471066,0.14061634790997068,0.2769930235216139,-0.0208120926776645,0.15957688120401659,-0.11062681114267084,-0.29469083330967316,0.19608083722809128,0.23109797264002632,0.3090614165507192,0.0724323348880947,-0.93116058149032,-0.7698609270784862,-0.5996406532388734,-0.3146918530684148,-0.8785488948024572,-0.737736146984278,-0.9490838760856622,-0.10504834844591278,-0.07067158189115921,0.01094299932345686,-0.43978833591677713,-0.025176365326552996,-0.4702576158253679,-0.11895818811891855,1.0
